id,private,size,nace,region,single_shift
5564,1,M,P,32,FALSE
5565,1,S,H,32,FALSE
5566,1,S,P,32,TRUE
5567,1,M,C,32,TRUE
5568,1,S,F,32,TRUE
5569,1,M,P,32,TRUE
5570,1,S,H,32,FALSE
5571,1,L,F,32,TRUE
5572,1,S,F,32,TRUE
5573,1,M,C,32,TRUE
5574,1,S,R.S,32,TRUE
5575,1,S,G,32,TRUE
5576,1,S,F,32,TRUE
5577,1,S,G,32,TRUE
5578,1,S,G,32,FALSE
5579,1,S,G,32,TRUE
5580,1,S,C,02,TRUE
5581,1,M,G,32,TRUE
5582,1,S,F,32,TRUE
5583,1,M,Q,32,FALSE
5584,1,S,G,32,FALSE
5585,1,M,H,32,FALSE
5586,1,S,H,32,TRUE
5587,1,S,C,32,TRUE
5588,1,S,G,32,TRUE
5589,0,M,P,32,TRUE
5590,1,S,I,32,TRUE
5591,1,M,I,32,FALSE
5592,1,M,I,32,FALSE
5593,1,M,F,32,TRUE
5594,1,M,F,32,TRUE
5595,0,L,Q,32,FALSE
5596,0,L,O,32,TRUE
5597,1,M,J,32,TRUE
5598,1,S,I,32,TRUE
5599,1,S,F,32,TRUE
5600,1,M,G,32,TRUE
5601,1,M,I,32,TRUE
5602,1,S,C,32,TRUE
5603,1,S,F,32,TRUE
5604,1,S,G,32,TRUE
5605,0,M,K.L,32,TRUE
5606,1,S,F,32,TRUE
5607,0,L,D.E,32,TRUE
5608,1,S,I,32,FALSE
5609,1,L,G,32,FALSE
5610,1,S,I,32,TRUE
5611,0,L,H,32,FALSE
5612,0,L,D.E,32,FALSE
5613,0,M,P,32,FALSE
5614,1,S,F,32,TRUE
5615,1,M,I,32,TRUE
5616,1,S,F,32,TRUE
5617,1,S,C,32,TRUE
5618,1,S,G,32,TRUE
5619,1,L,F,32,TRUE
5620,1,M,I,32,FALSE
5621,1,M,F,32,TRUE
5622,1,S,G,32,FALSE
5623,1,S,G,32,FALSE
5624,1,M,G,32,TRUE
5625,0,M,P,32,TRUE
5626,0,L,P,32,TRUE
5627,0,L,P,32,FALSE
5628,0,L,P,32,FALSE
5629,0,L,P,32,TRUE
5630,0,L,P,32,FALSE
5631,1,S,G,32,FALSE
5632,1,M,I,32,TRUE
5633,1,M,G,32,TRUE
5634,1,L,Q,32,FALSE
5635,1,S,M,32,TRUE
5636,1,M,I,32,FALSE
5637,1,M,C,32,FALSE
5638,1,S,G,32,TRUE
5639,1,L,C,32,FALSE
5640,0,M,Q,32,TRUE
5641,1,L,I,32,TRUE
5642,1,S,K.L,32,TRUE
5643,1,L,C,28,TRUE
5644,1,M,F,32,TRUE
5645,1,M,I,32,FALSE
5646,1,M,G,32,FALSE
5647,1,S,F,32,TRUE
5648,1,L,I,32,FALSE
5649,1,S,G,32,TRUE
5650,1,L,G,32,TRUE
5651,1,M,I,32,TRUE
5652,0,M,Q,32,FALSE
5653,0,L,D.E,32,FALSE
5654,0,M,P,32,TRUE
5655,0,M,O,32,TRUE
5656,1,M,I,32,FALSE
5657,0,M,H,32,FALSE
5658,1,S,F,32,TRUE
5659,1,S,G,32,FALSE
5660,1,S,F,32,TRUE
5661,1,S,F,32,TRUE
5662,0,M,O,32,TRUE
5663,1,L,C,32,TRUE
5664,1,S,I,32,TRUE
5665,1,S,Q,32,TRUE
5666,1,S,G,32,TRUE
5667,1,L,C,32,TRUE
5668,0,L,Q,32,FALSE
5669,1,L,H,18,FALSE
5670,0,M,Q,32,FALSE
5671,1,S,I,32,FALSE
5672,1,S,G,32,FALSE
5673,1,S,G,32,TRUE
5674,1,S,I,32,FALSE
5675,0,M,K.L,32,TRUE
5676,1,L,N,32,FALSE
5677,1,S,F,32,TRUE
5678,1,S,G,32,FALSE
5679,1,S,G,32,TRUE
5680,1,M,G,32,TRUE
5681,1,S,G,32,FALSE
5682,1,S,I,32,TRUE
5683,1,M,G,32,FALSE
5684,1,S,G,32,TRUE
5685,0,M,D.E,32,TRUE
5686,1,M,C,32,TRUE
5687,0,L,P,32,FALSE
5688,1,M,C,32,FALSE
5689,1,S,K.L,32,TRUE
5690,1,S,C,32,FALSE
5691,1,L,Q,32,FALSE
5692,1,S,G,32,TRUE
5693,1,M,F,32,TRUE
5694,1,L,C,04,TRUE
5695,1,M,G,04,TRUE
5696,1,S,F,04,TRUE
5697,1,M,D.E,04,TRUE
5698,1,S,F,14,TRUE
5699,1,M,D.E,04,TRUE
5700,1,M,C,04,TRUE
5701,1,M,C,04,TRUE
5702,1,S,G,14,TRUE
5703,1,M,C,04,FALSE
5704,1,M,C,04,TRUE
5705,1,S,F,04,TRUE
5706,1,S,R.S,04,TRUE
5707,1,S,F,04,TRUE
5708,1,S,R.S,04,TRUE
5709,1,S,R.S,04,FALSE
5710,1,S,H,04,TRUE
5711,1,M,C,04,TRUE
5712,1,S,G,04,FALSE
5713,1,L,C,04,FALSE
5714,0,L,Q,04,FALSE
5715,0,L,P,04,FALSE
5716,1,S,M,22,FALSE
5717,1,S,C,04,TRUE
5718,1,S,R.S,04,TRUE
5719,1,M,K.L,04,TRUE
5720,1,S,M,04,TRUE
5721,1,S,F,04,TRUE
5722,1,L,N,04,FALSE
5723,1,S,G,04,FALSE
5724,1,S,C,04,TRUE
5725,1,S,G,04,TRUE
5726,1,S,C,04,TRUE
5727,1,M,G,04,TRUE
5728,1,S,F,04,TRUE
5729,1,S,G,04,TRUE
5730,1,M,C,04,FALSE
5731,1,S,G,04,TRUE
5732,1,S,R.S,04,TRUE
5733,1,M,C,04,TRUE
5734,1,S,C,04,TRUE
5735,1,S,F,04,TRUE
5736,1,S,G,04,FALSE
5737,1,S,G,04,TRUE
5738,0,L,N,04,FALSE
5739,1,M,F,04,TRUE
5740,1,L,G,04,FALSE
5741,1,S,F,04,TRUE
5742,1,S,F,04,TRUE
5743,1,S,F,04,TRUE
5744,1,L,C,04,TRUE
5745,1,M,C,04,FALSE
5746,1,M,G,04,TRUE
5747,1,M,G,04,TRUE
5748,1,L,F,04,TRUE
5749,0,M,Q,04,TRUE
5750,0,L,O,04,TRUE
5751,1,S,G,04,FALSE
5752,1,L,F,04,TRUE
5753,1,L,F,14,TRUE
5754,1,S,N,04,TRUE
5755,0,M,Q,04,TRUE
5756,1,M,F,04,TRUE
5757,1,M,G,04,FALSE
5758,1,M,G,04,FALSE
5759,1,S,P,04,FALSE
5760,1,S,H,04,TRUE
5761,1,S,G,04,FALSE
5762,1,M,N,14,TRUE
5763,1,M,Q,04,TRUE
5764,1,M,R.S,04,TRUE
5765,1,S,R.S,04,TRUE
5766,1,S,F,04,TRUE
5767,1,S,H,04,TRUE
5768,1,S,F,04,TRUE
5769,1,S,I,04,TRUE
5770,1,M,G,04,TRUE
5771,1,S,G,04,FALSE
5772,1,S,C,04,TRUE
5773,1,S,G,04,TRUE
5774,1,S,F,04,TRUE
5775,1,M,K.L,04,TRUE
5776,1,S,G,04,TRUE
5777,1,S,G,04,TRUE
5778,1,L,G,04,FALSE
5779,1,S,G,04,FALSE
5780,1,S,F,04,TRUE
5781,1,M,D.E,04,TRUE
5782,1,L,G,04,FALSE
5783,0,S,R.S,04,TRUE
5784,1,S,J,04,TRUE
5785,1,S,N,04,TRUE
5786,1,S,C,04,TRUE
5787,1,L,C,04,FALSE
5788,0,M,P,04,FALSE
5789,1,S,F,04,TRUE
5790,0,M,P,04,TRUE
5791,1,S,D.E,04,TRUE
5792,1,S,G,04,TRUE
5793,1,S,C,04,TRUE
5794,1,S,C,04,TRUE
5795,1,S,F,04,TRUE
5796,1,L,N,04,TRUE
5797,1,S,F,04,TRUE
5798,1,M,G,04,FALSE
5799,1,S,I,04,TRUE
5800,1,S,I,04,FALSE
5801,1,M,C,04,TRUE
5802,0,M,D.E,04,TRUE
5803,1,M,I,04,TRUE
5804,1,M,C,04,FALSE
5805,1,L,Q,04,FALSE
5806,1,S,C,04,TRUE
5807,1,L,N,04,FALSE
5808,1,S,C,04,TRUE
5809,1,M,P,04,TRUE
5810,1,S,G,04,TRUE
5811,1,M,G,04,TRUE
5812,1,L,G,04,TRUE
5813,1,M,P,04,TRUE
5814,0,M,D.E,04,TRUE
5815,1,M,C,04,FALSE
5816,1,M,C,04,TRUE
5817,1,S,G,04,FALSE
5818,1,S,F,04,TRUE
5819,0,S,Q,04,TRUE
5820,1,M,Q,04,TRUE
5821,1,S,C,04,TRUE
5822,1,S,H,04,TRUE
5823,1,M,P,04,TRUE
5824,1,S,F,04,TRUE
5825,1,L,N,04,TRUE
5826,1,S,F,04,TRUE
5827,1,S,J,04,TRUE
5828,1,M,P,04,FALSE
5829,1,S,F,04,TRUE
5830,1,M,M,04,TRUE
5831,1,S,I,04,TRUE
5832,1,S,M,04,TRUE
5833,1,S,G,04,FALSE
5834,1,M,Q,04,TRUE
5835,1,M,G,04,TRUE
5836,1,S,C,04,FALSE
5837,1,S,I,04,TRUE
5838,1,S,G,04,FALSE
5839,1,S,G,04,TRUE
5840,1,L,N,04,FALSE
5841,1,S,F,04,TRUE
5842,1,S,C,04,TRUE
5843,1,S,Q,04,TRUE
5844,1,S,M,04,TRUE
5845,0,M,P,04,TRUE
5846,1,L,C,04,TRUE
5847,1,S,G,04,TRUE
5848,1,S,G,04,TRUE
5849,1,S,I,04,TRUE
5850,1,L,C,04,FALSE
5851,1,L,C,24,TRUE
5852,1,L,C,12,TRUE
5853,1,S,G,12,FALSE
5854,1,M,G,12,TRUE
5855,1,S,G,12,TRUE
5856,1,M,F,12,TRUE
5857,1,S,G,12,TRUE
5858,1,M,F,12,TRUE
5859,1,S,R.S,12,TRUE
5860,1,L,C,12,TRUE
5861,1,M,C,12,TRUE
5862,1,L,R.S,12,FALSE
5863,1,S,G,12,FALSE
5864,1,S,F,12,TRUE
5865,1,L,F,12,TRUE
5866,1,L,I,12,TRUE
5867,1,M,C,12,FALSE
5868,1,L,J,12,TRUE
5869,1,S,G,12,TRUE
5870,1,S,G,12,TRUE
5871,1,S,I,12,FALSE
5872,1,M,G,12,TRUE
5873,1,L,C,12,TRUE
5874,1,M,I,12,FALSE
5875,1,S,I,12,FALSE
5876,1,S,F,12,TRUE
5877,1,L,C,12,TRUE
5878,1,M,F,12,TRUE
5879,1,S,G,12,TRUE
5880,1,M,F,12,TRUE
5881,1,L,N,28,FALSE
5882,1,S,G,12,FALSE
5883,1,S,F,12,TRUE
5884,1,L,G,12,FALSE
5885,1,M,Q,12,TRUE
5886,1,M,F,12,TRUE
5887,1,S,R.S,12,FALSE
5888,1,S,G,12,TRUE
5889,1,M,R.S,12,TRUE
5890,1,S,C,12,TRUE
5891,1,S,F,12,TRUE
5892,1,L,G,12,FALSE
5893,1,M,G,12,FALSE
5894,1,M,H,12,FALSE
5895,1,L,F,12,TRUE
5896,1,M,C,12,TRUE
5897,1,M,F,12,FALSE
5898,1,M,D.E,12,TRUE
5899,1,S,F,12,TRUE
5900,1,S,G,12,FALSE
5901,1,S,R.S,12,FALSE
5902,1,S,G,12,TRUE
5903,1,M,C,12,TRUE
5904,1,M,C,12,TRUE
5905,0,L,Q,12,FALSE
5906,1,L,N,12,TRUE
5907,1,S,C,12,TRUE
5908,1,M,Q,12,TRUE
5909,1,L,N,12,FALSE
5910,1,M,C,12,FALSE
5911,1,S,K.L,10,TRUE
5912,0,M,P,12,TRUE
5913,1,S,M,12,TRUE
5914,1,S,I,12,FALSE
5915,1,L,G,12,FALSE
5916,0,L,O,12,TRUE
5917,0,L,Q,12,TRUE
5918,1,S,F,12,TRUE
5919,1,L,N,12,TRUE
5920,0,M,Q,12,TRUE
5921,1,S,K.L,12,TRUE
5922,1,M,D.E,12,TRUE
5923,1,S,G,12,TRUE
5924,1,S,F,12,TRUE
5925,1,S,G,12,FALSE
5926,1,S,M,12,TRUE
5927,1,M,C,12,TRUE
5928,1,M,C,12,TRUE
5929,1,S,G,12,TRUE
5930,1,L,N,12,FALSE
5931,1,S,G,12,TRUE
5932,1,S,M,12,TRUE
5933,1,L,C,12,TRUE
5934,1,S,M,12,FALSE
5935,1,M,I,12,FALSE
5936,1,S,G,12,TRUE
5937,0,M,P,12,TRUE
5938,1,S,F,12,TRUE
5939,1,M,C,12,TRUE
5940,1,M,G,12,FALSE
5941,1,M,G,12,FALSE
5942,1,S,C,12,TRUE
5943,1,S,C,12,TRUE
5944,1,M,I,12,TRUE
5945,1,S,F,12,TRUE
5946,1,S,G,12,TRUE
5947,1,S,F,12,TRUE
5948,0,L,I,14,FALSE
5949,0,M,Q,12,TRUE
5950,1,S,F,12,TRUE
5951,0,M,Q,12,TRUE
5952,1,S,G,12,TRUE
5953,1,L,D.E,12,FALSE
5954,0,L,P,12,TRUE
5955,1,S,G,12,TRUE
5956,0,L,Q,12,TRUE
5957,1,L,P,12,TRUE
5958,1,S,I,12,TRUE
5959,0,M,R.S,12,TRUE
5960,1,L,C,12,FALSE
5961,1,L,D.E,24,TRUE
5962,0,M,P,12,TRUE
5963,1,L,F,12,TRUE
5964,1,S,I,12,FALSE
5965,1,S,R.S,12,FALSE
5966,1,M,C,12,TRUE
5967,1,M,K.L,12,TRUE
5968,1,S,G,12,TRUE
5969,1,L,C,12,FALSE
5970,1,S,H,12,FALSE
5971,1,L,I,12,FALSE
5972,1,L,C,12,TRUE
5973,1,L,G,06,FALSE
5974,1,M,P,24,TRUE
5975,1,S,R.S,12,TRUE
5976,1,S,M,22,TRUE
5977,1,L,C,30,FALSE
5978,1,M,P,06,TRUE
5979,1,L,F,18,TRUE
5980,1,M,M,22,FALSE
5981,1,S,G,26,FALSE
5982,1,S,G,10,TRUE
5983,0,L,Q,32,FALSE
5984,1,S,F,22,TRUE
5985,1,M,P,02,TRUE
5986,1,S,F,24,TRUE
5987,1,M,C,10,TRUE
5988,1,S,M,06,TRUE
5989,1,M,C,02,FALSE
5990,1,S,I,12,FALSE
5991,1,M,C,04,TRUE
5992,1,M,C,32,TRUE
5993,1,S,G,24,TRUE
5994,1,S,G,12,FALSE
5995,1,S,F,26,TRUE
5996,1,S,I,30,TRUE
5997,1,S,I,22,TRUE
5998,1,S,C,30,TRUE
5999,1,M,F,18,TRUE
6000,1,S,C,18,FALSE
6001,1,M,F,18,TRUE
6002,1,S,I,16,FALSE
6003,1,M,Q,14,TRUE
6004,1,S,F,30,TRUE
6005,1,S,I,04,TRUE
6006,1,M,P,02,FALSE
6007,1,M,C,16,TRUE
6008,1,S,C,28,TRUE
6009,1,L,C,16,TRUE
6010,1,S,G,14,TRUE
6011,1,S,G,14,TRUE
6012,1,M,H,08,TRUE
6013,1,M,Q,22,TRUE
6014,1,M,C,30,FALSE
6015,1,S,F,14,TRUE
6016,1,L,H,30,TRUE
6017,1,L,C,02,TRUE
6018,1,M,I,22,TRUE
6019,1,S,F,28,TRUE
6020,1,M,P,12,TRUE
6021,1,S,I,32,TRUE
6022,1,S,F,26,TRUE
6023,1,M,G,10,TRUE
6024,1,M,G,26,FALSE
6025,1,L,C,32,FALSE
6026,1,S,G,22,FALSE
6027,1,S,G,18,FALSE
6028,1,M,F,22,TRUE
6029,1,M,F,24,TRUE
6030,1,S,G,28,TRUE
6031,1,M,C,12,TRUE
6032,1,S,N,06,TRUE
6033,1,S,D.E,24,TRUE
6034,1,S,Q,22,FALSE
6035,1,S,G,10,TRUE
6036,1,M,I,12,FALSE
6037,1,M,C,26,TRUE
6038,1,M,G,02,FALSE
6039,1,S,G,12,FALSE
6040,1,S,G,32,FALSE
6041,1,S,I,06,TRUE
6042,1,M,D.E,24,FALSE
6043,1,L,G,14,FALSE
6044,1,S,G,14,FALSE
6045,1,S,I,10,TRUE
6046,1,L,N,22,TRUE
6047,1,S,F,10,TRUE
6048,1,M,G,26,TRUE
6049,1,S,G,12,FALSE
6050,1,S,G,22,TRUE
6051,1,S,G,10,TRUE
6052,1,L,N,10,TRUE
6053,1,S,I,32,FALSE
6054,1,M,G,02,FALSE
6055,1,S,M,28,TRUE
6056,1,S,F,18,TRUE
6057,1,S,R.S,32,TRUE
6058,1,S,C,16,TRUE
6059,1,L,C,16,FALSE
6060,1,M,C,28,TRUE
6061,1,S,J,16,TRUE
6062,1,M,F,14,TRUE
6063,0,M,G,14,TRUE
6064,1,L,C,02,TRUE
6065,1,S,H,14,TRUE
6066,1,M,G,18,TRUE
6067,1,M,G,04,TRUE
6068,1,M,G,12,FALSE
6069,1,L,F,12,TRUE
6070,1,S,G,14,FALSE
6071,1,S,F,02,TRUE
6072,1,M,H,24,TRUE
6073,1,S,G,14,FALSE
6074,1,M,H,30,TRUE
6075,1,S,C,18,FALSE
6076,1,M,C,32,TRUE
6077,1,M,G,32,TRUE
6078,1,M,N,26,FALSE
6079,1,M,F,32,TRUE
6080,1,M,C,02,FALSE
6081,1,M,F,12,TRUE
6082,1,M,G,14,FALSE
6083,1,M,F,10,TRUE
6084,1,S,N,24,FALSE
6085,0,L,D.E,32,TRUE
6086,1,L,C,30,FALSE
6087,1,S,I,16,FALSE
6088,1,S,I,02,TRUE
6089,1,M,I,24,FALSE
6090,1,S,F,04,TRUE
6091,1,M,C,04,FALSE
6092,1,S,C,04,TRUE
6093,1,S,C,14,TRUE
6094,1,L,C,02,FALSE
6095,1,S,I,28,FALSE
6096,1,L,G,14,TRUE
6097,1,M,F,12,TRUE
6098,1,M,P,02,TRUE
6099,1,S,C,06,TRUE
6100,1,L,I,28,TRUE
6101,1,M,G,04,FALSE
6102,1,S,I,32,TRUE
6103,1,S,G,22,TRUE
6104,1,S,G,32,TRUE
6105,1,S,F,30,TRUE
6106,1,S,G,14,TRUE
6107,1,S,F,24,TRUE
6108,1,M,D.E,10,TRUE
6109,1,M,G,32,TRUE
6110,1,M,F,28,TRUE
6111,1,S,G,04,TRUE
6112,1,S,C,12,TRUE
6113,1,M,F,24,TRUE
6114,1,M,N,06,TRUE
6115,1,M,C,02,FALSE
6116,1,M,F,22,TRUE
6117,1,S,R.S,24,TRUE
6118,1,S,C,04,TRUE
6119,1,S,I,30,TRUE
6120,1,M,F,18,TRUE
6121,1,M,M,24,TRUE
6122,1,S,I,14,FALSE
6123,1,M,I,14,FALSE
6124,1,S,G,30,TRUE
6125,1,S,G,04,TRUE
6126,1,S,C,24,TRUE
6127,1,S,M,24,TRUE
6128,1,M,M,14,TRUE
6129,1,S,N,30,TRUE
6130,1,M,F,06,TRUE
6131,1,S,P,04,TRUE
6132,0,L,Q,14,TRUE
6133,1,L,H,30,FALSE
6134,1,M,J,24,FALSE
6135,1,S,N,02,TRUE
6136,1,M,F,28,TRUE
6137,1,S,G,12,TRUE
6138,0,L,P,14,FALSE
6139,1,S,F,32,TRUE
6140,1,M,J,24,TRUE
6141,1,S,G,10,TRUE
6142,1,S,G,18,TRUE
6143,1,S,M,24,TRUE
6144,1,L,N,10,TRUE
6145,1,S,F,18,TRUE
6146,1,M,G,06,TRUE
6147,0,S,Q,14,TRUE
6148,1,M,G,30,TRUE
6149,1,S,C,26,FALSE
6150,1,L,N,24,FALSE
6151,1,S,G,22,TRUE
6152,1,S,F,18,TRUE
6153,1,L,G,18,FALSE
6154,1,M,F,06,TRUE
6155,1,S,R.S,30,TRUE
6156,1,S,F,26,TRUE
6157,1,S,G,10,TRUE
6158,1,S,F,22,TRUE
6159,1,L,N,10,FALSE
6160,1,M,C,30,FALSE
6161,1,M,Q,24,TRUE
6162,1,S,I,28,FALSE
6163,1,M,H,14,FALSE
6164,1,S,N,04,FALSE
6165,1,M,G,12,TRUE
6166,1,S,C,22,TRUE
6167,1,M,C,04,FALSE
6168,1,L,F,24,FALSE
6169,1,S,F,18,TRUE
6170,1,M,C,30,TRUE
6171,1,S,D.E,04,TRUE
6172,1,S,G,28,FALSE
6173,1,S,C,02,TRUE
6174,1,S,P,14,FALSE
6175,1,S,N,10,TRUE
6176,1,L,C,18,TRUE
6177,1,M,P,22,FALSE
6178,1,S,Q,24,FALSE
6179,1,S,G,24,TRUE
6180,0,L,Q,32,TRUE
6181,1,L,H,08,FALSE
6182,1,M,D.E,28,TRUE
6183,1,M,F,30,TRUE
6184,1,L,Q,04,TRUE
6185,1,S,C,12,TRUE
6186,1,M,G,22,FALSE
6187,1,L,C,24,TRUE
6188,1,S,K.L,30,TRUE
6189,1,S,F,14,TRUE
6190,1,S,G,24,FALSE
6191,1,S,F,12,TRUE
6192,1,S,I,28,FALSE
6193,1,L,N,02,FALSE
6194,1,M,I,04,TRUE
6195,1,M,C,26,TRUE
6196,1,S,P,12,FALSE
6197,1,S,I,24,FALSE
6198,1,L,C,10,TRUE
6199,1,S,G,22,TRUE
6200,1,S,F,08,TRUE
6201,0,L,C,02,TRUE
6202,0,M,Q,22,FALSE
6203,1,S,J,04,TRUE
6204,1,S,D.E,16,TRUE
6205,1,S,R.S,18,TRUE
6206,1,M,F,32,TRUE
6207,1,L,N,14,FALSE
6208,1,M,C,24,TRUE
6209,1,S,G,14,TRUE
6210,1,L,C,28,TRUE
6211,1,S,F,28,TRUE
6212,1,S,M,28,TRUE
6213,1,M,D.E,14,TRUE
6214,1,S,I,22,FALSE
6215,1,M,N,04,TRUE
6216,1,S,G,10,TRUE
6217,1,S,F,02,TRUE
6218,1,S,G,14,TRUE
6219,0,M,Q,14,TRUE
6220,0,M,D.E,26,TRUE
6221,1,L,N,30,FALSE
6222,1,S,F,32,TRUE
6223,1,S,I,12,FALSE
6224,1,S,I,14,TRUE
6225,1,M,M,22,TRUE
6226,1,S,N,30,FALSE
6227,1,S,G,22,FALSE
6228,1,S,M,14,TRUE
6229,1,M,C,02,TRUE
6230,1,M,G,02,TRUE
6231,1,M,C,02,FALSE
6232,1,L,C,32,FALSE
6233,1,S,C,12,TRUE
6234,1,S,G,30,TRUE
6235,1,M,G,06,FALSE
6236,1,S,H,04,FALSE
6237,1,S,P,24,TRUE
6238,1,L,C,16,FALSE
6239,1,M,G,14,FALSE
6240,1,S,F,18,TRUE
6241,1,S,M,04,TRUE
6242,1,M,G,32,TRUE
6243,1,S,R.S,12,FALSE
6244,1,S,I,26,TRUE
6245,1,M,I,14,TRUE
6246,1,S,F,22,TRUE
6247,1,M,C,32,TRUE
6248,1,S,R.S,02,TRUE
6249,1,L,G,04,TRUE
6250,1,S,G,12,TRUE
6251,1,M,C,32,FALSE
6252,1,M,G,14,TRUE
6253,0,L,N,32,TRUE
6254,1,S,I,14,TRUE
6255,1,S,C,22,FALSE
6256,1,S,F,04,TRUE
6257,1,M,F,32,TRUE
6258,1,S,G,24,TRUE
6259,1,L,C,30,TRUE
6260,1,M,I,18,TRUE
6261,1,S,C,32,TRUE
6262,0,L,R.S,06,FALSE
6263,1,S,F,10,TRUE
6264,1,L,C,26,TRUE
6265,1,M,H,24,TRUE
6266,1,S,N,24,TRUE
6267,1,S,I,14,FALSE
6268,1,S,G,14,TRUE
6269,1,S,M,14,TRUE
6270,1,S,J,24,FALSE
6271,1,L,G,12,TRUE
6272,1,S,N,14,TRUE
6273,1,M,Q,28,FALSE
6274,1,S,C,20,TRUE
6275,0,M,I,28,TRUE
6276,1,L,N,06,FALSE
6277,1,L,N,24,FALSE
6278,1,L,N,02,FALSE
6279,1,M,G,24,FALSE
6280,1,M,N,02,FALSE
6281,1,S,M,30,TRUE
6282,1,S,I,10,TRUE
6283,1,S,C,20,TRUE
6284,1,S,M,14,TRUE
6285,1,L,P,22,TRUE
6286,1,M,H,08,FALSE
6287,1,M,H,02,FALSE
6288,1,M,C,26,TRUE
6289,1,M,G,10,FALSE
6290,1,S,C,02,TRUE
6291,1,S,I,02,FALSE
6292,0,L,Q,32,TRUE
6293,1,M,M,22,TRUE
6294,0,M,P,02,TRUE
6295,1,M,C,12,TRUE
6296,1,L,C,10,FALSE
6297,1,S,C,10,FALSE
6298,1,L,K.L,24,FALSE
6299,1,S,I,10,FALSE
6300,1,S,N,18,FALSE
6301,1,S,G,10,FALSE
6302,1,S,H,10,TRUE
6303,1,S,R.S,30,TRUE
6304,1,M,C,30,TRUE
6305,1,S,I,04,FALSE
6306,1,S,M,14,TRUE
6307,1,L,N,32,FALSE
6308,1,L,C,02,FALSE
6309,1,S,N,02,TRUE
6310,1,S,R.S,14,TRUE
6311,1,S,C,30,FALSE
6312,1,M,H,20,FALSE
6313,1,M,N,14,TRUE
6314,0,M,D.E,02,TRUE
6315,1,S,N,24,TRUE
6316,1,S,I,10,TRUE
6317,1,L,C,32,FALSE
6318,1,S,G,22,TRUE
6319,1,M,I,32,TRUE
6320,1,S,G,02,FALSE
6321,1,M,C,24,TRUE
6322,1,S,G,30,TRUE
6323,1,M,F,12,TRUE
6324,1,S,P,24,FALSE
6325,1,L,N,30,FALSE
6326,1,M,G,32,FALSE
6327,1,M,I,18,FALSE
6328,1,M,N,10,FALSE
6329,0,L,P,24,TRUE
6330,1,M,R.S,22,TRUE
6331,1,M,I,30,TRUE
6332,1,S,N,24,TRUE
6333,1,M,G,12,FALSE
6334,0,M,Q,32,TRUE
6335,1,S,R.S,14,FALSE
6336,1,L,N,02,FALSE
6337,1,S,F,02,TRUE
6338,1,S,C,30,TRUE
6339,0,S,Q,18,TRUE
6340,1,S,F,10,TRUE
6341,1,S,H,18,TRUE
6342,1,S,I,02,FALSE
6343,1,S,I,24,FALSE
6344,1,S,F,02,TRUE
6345,1,S,I,24,FALSE
6346,1,M,C,24,TRUE
6347,1,M,I,02,FALSE
6348,1,S,F,02,TRUE
6349,1,S,F,22,TRUE
6350,1,S,F,30,TRUE
6351,1,S,M,24,TRUE
6352,1,M,G,08,TRUE
6353,1,S,C,24,TRUE
6354,1,S,I,14,FALSE
6355,1,L,N,24,FALSE
6356,1,S,J,22,TRUE
6357,1,S,F,30,TRUE
6358,1,S,N,30,FALSE
6359,1,S,K.L,02,TRUE
6360,1,L,I,14,FALSE
6361,1,S,C,28,TRUE
6362,1,S,C,14,FALSE
6363,1,S,Q,12,TRUE
6364,1,M,G,12,FALSE
6365,1,S,G,22,TRUE
6366,1,S,F,24,TRUE
6367,1,S,F,30,TRUE
6368,1,L,G,06,TRUE
6369,1,M,C,10,FALSE
6370,1,S,I,24,TRUE
6371,1,L,N,06,TRUE
6372,1,S,C,22,TRUE
6373,1,S,R.S,04,FALSE
6374,1,L,N,30,FALSE
6375,1,S,F,24,TRUE
6376,1,M,F,14,TRUE
6377,1,M,I,14,FALSE
6378,0,M,O,10,TRUE
6379,1,S,C,12,FALSE
6380,1,L,H,02,FALSE
6381,1,L,H,16,TRUE
6382,1,S,G,12,TRUE
6383,1,S,Q,22,TRUE
6384,1,M,H,04,FALSE
6385,1,S,N,22,TRUE
6386,1,M,N,24,TRUE
6387,1,M,G,14,FALSE
6388,1,S,F,18,TRUE
6389,1,S,H,06,TRUE
6390,1,S,R.S,06,FALSE
6391,1,S,G,14,FALSE
6392,1,S,R.S,24,FALSE
6393,1,L,C,02,TRUE
6394,1,M,H,18,TRUE
6395,1,S,F,02,FALSE
6396,1,S,K.L,24,TRUE
6397,1,S,J,10,TRUE
6398,1,S,G,02,FALSE
6399,1,L,N,22,FALSE
6400,1,S,C,16,TRUE
6401,1,S,Q,24,FALSE
6402,1,S,I,14,FALSE
6403,1,S,K.L,02,TRUE
6404,1,L,N,10,FALSE
6405,1,S,I,28,FALSE
6406,1,S,C,24,TRUE
6407,1,S,C,04,TRUE
6408,1,S,G,24,TRUE
6409,1,S,C,24,TRUE
6410,1,S,F,02,TRUE
6411,1,S,G,20,FALSE
6412,1,L,C,30,TRUE
6413,1,S,G,06,FALSE
6414,1,S,F,02,TRUE
6415,1,M,K.L,08,TRUE
6416,1,S,N,16,TRUE
6417,1,S,C,06,FALSE
6418,1,L,G,24,FALSE
6419,1,M,F,06,TRUE
6420,1,M,C,08,TRUE
6421,1,S,G,10,TRUE
6422,1,M,C,14,TRUE
6423,1,S,C,16,TRUE
6424,1,S,G,32,TRUE
6425,1,S,R.S,04,FALSE
