id,private,size,nace,region,weight
4252,1,M,J,30,11
4253,1,L,M,30,2
4254,1,L,M,12,1
4255,0,L,P,30,7
4256,0,S,P,30,16
4257,1,S,R.S,30,3
4258,1,M,F,30,19
4259,1,L,I,12,1
4260,1,L,C,30,1
4261,1,L,F,30,1
4262,1,L,C,30,1
4263,1,L,C,30,1
4264,1,M,H,30,24
4265,1,L,G,30,2
4266,1,L,C,30,18
4267,1,L,G,30,1
4268,0,M,K.L,30,1
4269,0,L,O,30,1
4270,1,S,C,30,59
4271,1,L,C,30,18
4272,1,S,Q,30,19
4273,1,M,D.E,30,6
4274,1,L,N,14,1
4275,1,L,K.L,32,1
4276,1,L,F,32,1
4277,0,S,O,32,1
4278,1,M,H,32,13
4279,1,L,C,32,1
4280,1,L,H,32,1
4281,1,L,C,32,1
4282,1,S,J,32,15
4283,1,L,R.S,32,1
4284,1,L,C,32,2
4285,1,L,H,32,1
4286,1,S,N,32,12
4287,1,M,N,32,13
4288,0,M,P,32,6
4289,1,L,C,32,1
4290,1,S,C,32,15
4291,1,L,I,32,1
4292,1,L,H,32,1
4293,1,M,F,32,2
4294,0,L,Q,32,1
4295,1,S,F,32,343
4296,1,S,J,14,9
4297,1,L,J,32,1
4298,0,L,H,32,1
4299,1,L,C,32,1
4300,0,L,Q,32,1
4301,0,L,R.S,32,1
4302,1,L,C,32,1
4303,1,L,C,32,1
4304,0,M,P,32,7
4305,1,M,H,32,1
4306,0,L,K.L,32,1
4307,1,M,F,08,2
4308,1,S,R.S,32,4
4309,0,M,P,32,7
4310,1,L,I,32,1
4311,1,S,N,32,38
4312,1,S,G,08,275
4313,1,L,C,32,1
4314,1,L,C,32,1
4315,0,M,Q,32,8
4316,1,L,N,32,1
4317,0,L,Q,32,1
4318,1,S,R.S,32,53
4319,1,L,C,32,1
4320,1,M,J,32,1
4321,1,L,F,32,1
4322,1,L,N,32,1
4323,1,M,N,32,12
4324,1,L,C,32,1
4325,0,L,P,32,1
4326,1,M,C,32,16
4327,1,L,C,32,1
4328,0,L,Q,32,1
4329,0,M,R.S,32,1
4330,1,M,J,32,1
4331,1,L,G,32,1
4332,1,M,F,32,1
4333,1,S,R.S,32,5
4334,1,L,C,32,1
4335,1,L,C,32,1
4336,1,L,C,14,1
4337,1,S,H,32,102
4338,1,M,F,32,12
4339,1,L,G,32,2
4340,0,L,Q,32,1
4341,1,L,C,32,1
4342,1,M,F,32,1
4343,0,L,D.E,32,1
4344,0,M,R.S,32,5
4345,1,L,F,32,1
4346,1,L,C,32,1
4347,1,L,C,32,1
4348,0,L,D.E,32,1
4349,1,S,D.E,32,2
4350,0,L,H,32,1
4351,1,S,I,32,72
4352,0,M,K.L,32,1
4353,0,L,R.S,32,1
4354,1,L,F,32,1
4355,1,L,C,32,1
4356,1,L,C,32,1
4357,1,L,F,32,1
4358,1,S,J,32,7
4359,1,L,C,32,1
4360,1,L,C,28,1
4361,1,L,C,32,1
4362,0,L,K.L,32,1
4363,1,M,F,32,2
4364,1,L,C,32,1
4365,0,L,D.E,32,1
4366,0,L,Q,32,1
4367,1,L,I,32,1
4368,0,L,O,32,1
4369,1,L,I,32,1
4370,0,M,O,32,5
4371,0,M,O,32,5
4372,0,M,O,32,5
4373,0,M,O,32,5
4374,1,M,D.E,32,1
4375,0,L,K.L,32,1
4376,0,L,O,32,1
4377,1,M,K.L,32,12
4378,1,S,N,22,10
4379,0,L,Q,32,1
4380,1,S,R.S,32,4
4381,0,M,R.S,32,1
4382,1,M,I,32,1
4383,1,L,H,32,1
4384,1,M,I,32,10
4385,1,M,F,32,1
4386,1,L,C,04,1
4387,1,L,C,04,1
4388,1,L,F,04,1
4389,1,S,Q,04,21
4390,1,M,G,04,16
4391,1,L,K.L,04,1
4392,0,L,Q,04,1
4393,0,L,Q,04,11
4394,1,L,C,04,2
4395,1,L,C,04,1
4396,1,L,H,04,1
4397,0,L,D.E,04,1
4398,1,L,H,04,1
4399,1,S,J,04,15
4400,1,S,H,04,44
4401,1,L,G,04,1
4402,1,L,C,04,1
4403,0,L,Q,04,1
4404,1,L,C,04,1
4405,1,L,C,04,1
4406,1,L,C,04,1
4407,1,S,C,04,52
4408,1,L,G,04,1
4409,1,S,J,04,16
4410,0,M,Q,04,10
4411,1,L,G,04,1
4412,1,L,C,04,1
4413,1,M,J,04,1
4414,0,M,K.L,04,1
4415,1,L,C,04,1
4416,1,L,C,04,1
4417,1,L,C,04,1
4418,0,L,I,04,1
4419,1,M,C,04,132
4420,1,L,Q,04,1
4421,1,M,F,04,14
4422,1,L,H,04,2
4423,0,L,R.S,04,1
4424,1,M,P,04,8
4425,1,S,Q,04,11
4426,1,S,N,04,17
4427,1,L,G,04,1
4428,1,M,F,04,2
4429,1,M,F,04,13
4430,1,L,C,04,1
4431,1,L,C,04,1
4432,1,L,N,14,1
4433,1,L,C,04,1
4434,1,L,C,14,1
4435,1,L,C,04,1
4436,1,M,H,04,17
4437,1,S,N,04,10
4438,1,L,C,04,1
4439,1,L,K.L,12,1
4440,1,M,F,12,1
4441,1,L,C,12,1
4442,1,L,G,12,2
4443,0,M,O,12,5
4444,1,L,F,12,1
4445,1,L,C,12,1
4446,1,L,C,24,1
4447,0,L,O,12,1
4448,1,S,N,12,33
4449,1,M,H,12,28
4450,1,L,C,24,1
4451,1,M,F,12,18
4452,1,M,N,12,15
4453,1,L,G,12,1
4454,1,L,G,12,1
4455,1,L,J,12,1
4456,1,L,M,12,2
4457,0,L,Q,12,1
4458,1,L,F,12,2
4459,1,L,F,12,1
4460,1,L,J,12,1
4461,1,L,I,12,1
4462,1,L,G,12,1
4463,1,M,F,12,1
4464,1,L,K.L,22,1
4465,1,L,C,12,1
4466,1,L,C,12,1
4467,1,L,C,04,1
4468,1,L,C,12,1
4469,0,L,D.E,12,1
4470,1,L,C,12,1
4471,1,L,I,12,1
4472,0,L,D.E,12,1
4473,1,L,C,12,1
4474,1,L,C,12,1
4475,1,L,C,12,2
4476,1,L,M,12,1
4477,1,S,F,12,84
4478,1,L,C,12,1
4479,1,L,C,12,1
4480,1,M,D.E,16,1
4481,1,L,N,14,1
4482,1,L,F,12,2
4483,1,L,G,12,594
4484,1,M,R.S,12,36
4485,1,L,G,12,1
4486,1,L,C,12,1
4487,1,L,G,12,1
4488,1,L,G,12,1
4489,1,L,C,12,1
4490,1,L,C,12,1
4491,1,L,C,12,1
4492,1,L,C,12,1
4493,1,L,C,12,2
4494,0,L,D.E,12,1
4495,1,M,N,12,15
4496,1,S,C,12,196
4497,1,M,F,12,22
4498,1,L,G,12,1
4499,1,L,G,12,1
4500,1,L,F,12,1
4501,1,L,J,12,1
4502,1,M,J,12,12
4503,1,L,F,14,1
4504,1,L,M,12,1
4505,1,L,G,12,1
4506,1,L,C,12,1
4507,1,L,G,12,1
4508,1,M,H,12,2
4509,0,L,D.E,12,1
4510,1,L,C,12,1
4511,1,L,C,12,19
4512,1,L,G,14,1
4513,1,L,C,12,1
4514,1,S,Q,12,18
4515,1,L,G,02,1
4516,1,M,C,12,24
4517,1,M,Q,18,10
4518,1,L,N,12,2
4519,1,L,G,12,2
4520,0,L,Q,12,1
4521,1,L,C,12,1
4522,1,L,G,12,2
4523,0,L,Q,12,1
4524,0,L,R.S,12,1
4525,1,L,J,12,1
4526,1,L,G,12,1
4527,0,L,O,12,1
4528,0,L,O,12,1
4529,1,L,N,06,1
4530,0,L,Q,12,1
4531,0,S,O,12,1
4532,1,M,N,12,10
4533,1,L,G,12,1
4534,0,L,N,12,1
4535,1,L,G,12,1
4536,1,M,F,12,19
4537,1,L,M,12,1
4538,1,L,H,14,2
4539,1,L,N,12,2
4540,1,L,G,14,1
4541,1,S,F,12,310
4542,1,M,F,12,18
4543,1,L,C,12,1
4544,1,S,D.E,12,2
4545,1,M,F,12,1
4546,1,L,M,12,1
4547,1,L,G,12,2
4548,1,M,C,12,20
4549,0,L,M,14,1
4550,1,M,G,12,23
4551,1,L,J,12,1
4552,1,S,F,12,310
4553,1,M,J,12,10
4554,1,L,G,12,1
4555,1,L,D.E,24,1
4556,1,S,M,12,37
4557,1,S,R.S,12,61
4558,1,M,F,12,2
4559,1,L,Q,12,1
4560,1,M,M,12,1
4561,1,L,C,12,1
4562,1,S,Q,12,17
4563,1,L,C,12,1
4564,0,L,M,12,2
4565,0,M,R.S,12,1
4566,1,L,G,12,1
4567,1,L,I,12,1
4568,1,L,I,12,1
4569,1,L,I,12,1
4570,1,L,I,12,1
4571,1,L,I,12,1
4572,1,L,I,12,1
4573,1,L,I,12,1
4574,1,L,D.E,12,1
4575,0,L,Q,12,1
4576,0,L,O,12,1
4577,0,M,O,12,5
4578,1,L,F,12,1
4579,1,L,N,12,1
4580,1,L,F,12,1
4581,1,L,C,12,1
4582,1,M,C,12,20
4583,1,M,K.L,24,1
4584,1,L,C,12,1
4585,1,L,C,12,1
4586,1,L,M,12,1
4587,1,L,C,12,1
4588,0,L,M,12,1
4589,1,M,F,12,21
4590,1,M,Q,12,12
4591,1,M,C,12,19
4592,1,L,C,30,1
4593,1,S,Q,12,17
4594,1,L,C,02,1
4595,1,L,C,14,1
4596,1,L,C,04,1
4597,1,M,F,04,2
4598,1,L,C,10,2
4599,0,L,Q,32,1
4600,1,L,C,02,1
4601,1,M,C,28,15
4602,1,L,J,10,1
4603,1,M,Q,22,13
4604,1,L,G,14,1
4605,1,L,N,32,2
4606,1,L,F,30,1
4607,1,L,G,30,1
4608,1,M,M,30,1
4609,1,L,J,12,1
4610,0,M,R.S,26,1
4611,1,S,M,14,36
4612,1,S,K.L,04,12
4613,1,M,I,30,2
4614,1,L,M,22,1
4615,1,L,C,32,1
4616,1,M,N,24,17
4617,1,L,N,30,1
4618,1,S,Q,12,11
4619,1,L,C,30,1
4620,0,M,R.S,20,1
4621,1,L,I,14,1
4622,1,S,Q,22,19
4623,1,L,K.L,32,1
4624,1,L,K.L,24,1
4625,1,L,C,16,1
4626,1,L,D.E,28,1
4627,1,S,P,22,12
4628,1,S,F,24,78
4629,1,L,J,14,1
4630,1,L,C,26,1
4631,1,L,C,10,1
4632,1,L,M,22,1
4633,1,M,G,28,10
4634,1,L,I,14,1
4635,1,L,Q,02,2
4636,1,S,R.S,14,4
4637,1,L,J,24,1
4638,1,L,N,30,1
4639,1,M,F,24,18
4640,1,M,J,32,1
4641,1,L,N,14,1
4642,1,L,F,14,1
4643,1,L,H,30,1
4644,1,S,H,26,32
4645,1,L,N,20,2
4646,1,M,F,30,19
4647,1,L,M,10,1
4648,1,M,C,08,15
4649,1,L,C,02,1
4650,0,S,R.S,02,4
4651,1,L,I,12,1
4652,1,L,G,06,1
4653,1,L,C,24,2
4654,1,S,K.L,22,11
4655,1,L,H,12,1
4656,1,L,K.L,14,1
4657,1,M,I,14,1
4658,1,L,N,24,1
4659,1,L,F,14,1
4660,1,S,N,14,17
4661,1,M,J,22,9
4662,1,L,C,14,1
4663,1,S,R.S,30,18
4664,0,L,O,04,4
4665,1,L,J,02,1
4666,1,M,D.E,14,2
4667,1,L,G,14,1
4668,1,M,F,30,1
4669,1,M,J,14,20
4670,0,L,P,32,1
4671,1,L,C,02,1
4672,1,L,F,30,1
4673,1,L,H,14,1
4674,0,L,D.E,20,1
4675,1,L,J,02,1
4676,1,L,H,32,1
4677,1,L,J,14,1
4678,1,L,F,14,2
4679,1,S,D.E,06,2
4680,1,L,G,14,2
4681,1,L,M,30,1
4682,1,L,C,30,1
4683,1,M,I,02,1
4684,0,M,M,26,6
4685,1,L,I,14,1
4686,1,S,N,24,10
4687,0,M,M,28,1
4688,0,L,P,02,1
4689,1,L,C,24,21
4690,0,M,D.E,20,2
4691,1,L,M,14,1
4692,1,L,C,04,1
4693,0,M,P,02,6
4694,1,L,H,32,1
4695,0,M,D.E,28,5
4696,1,L,C,08,1
4697,1,L,M,12,1
4698,1,L,C,14,1
4699,0,L,P,14,1
4700,1,S,K.L,14,8
4701,1,L,N,14,2
4702,1,S,P,14,18
4703,1,M,G,14,26
4704,1,L,N,12,1
4705,1,S,K.L,14,15
4706,1,L,R.S,12,1
4707,1,S,I,30,68
4708,1,S,J,16,4
4709,1,L,J,12,2
4710,1,S,D.E,32,1
4711,1,L,I,24,1
4712,1,M,G,18,1
4713,0,M,Q,14,18
4714,0,M,D.E,26,1
4715,1,L,G,22,1
4716,0,S,J,14,9
4717,1,M,F,04,1
4718,1,L,F,30,1
4719,1,L,G,22,1
4720,1,L,C,30,1
4721,1,S,Q,10,15
4722,1,M,D.E,24,14
4723,1,L,C,16,1
4724,1,L,G,12,1
4725,1,M,F,20,15
4726,1,M,H,32,21
4727,1,M,H,32,1
4728,1,L,K.L,14,1
4729,1,S,K.L,10,13
4730,1,L,J,10,2
4731,1,L,F,22,1
4732,1,M,H,32,1
4733,1,M,F,16,20
4734,1,L,C,30,1
4735,1,S,M,02,31
4736,1,L,N,12,2
4737,0,L,O,14,1
4738,0,L,O,14,1
4739,0,M,I,04,2
4740,1,L,C,08,1
4741,0,M,O,02,5
4742,1,L,P,06,1
4743,1,L,Q,08,1
4744,1,M,M,02,2
4745,1,L,C,30,2
4746,0,M,K.L,08,1
4747,1,S,J,12,8
4748,1,M,C,28,16
4749,1,L,F,14,1
4750,1,L,C,18,1
4751,1,L,G,24,2
4752,1,M,C,30,17
4753,1,L,C,24,1
4754,1,M,J,30,1
4755,1,M,M,08,2
4756,1,L,R.S,12,1
4757,1,S,D.E,14,2
4758,1,M,M,02,1
4759,1,M,J,14,20
4760,1,M,N,24,1
4761,0,L,R.S,24,1
4762,1,M,I,30,1
4763,1,S,K.L,14,13
4764,1,S,J,14,9
4765,1,M,J,30,10
4766,0,L,K.L,10,1
4767,0,S,O,20,1
4768,1,S,K.L,14,8
4769,1,M,C,12,1
4770,1,S,D.E,12,1
4771,1,S,I,22,27
4772,1,L,N,24,1
4773,1,M,C,14,34
4774,1,L,G,14,1
4775,1,S,C,22,45
4776,1,L,C,30,1
4777,0,L,R.S,10,1
4778,1,S,D.E,08,3
4779,1,L,C,04,1
4780,1,L,I,14,1
4781,1,M,G,24,24
4782,1,M,J,32,1
4783,0,S,R.S,14,8
4784,1,L,C,22,1
4785,1,L,C,02,1
4786,1,L,C,24,1
4787,0,L,P,14,1
4788,0,M,R.S,04,5
4789,1,L,M,30,1
4790,1,L,H,02,1
4791,1,L,C,26,1
4792,1,L,J,14,1
4793,1,L,C,20,1
4794,1,S,P,24,12
4795,1,M,C,24,30
4796,1,M,F,30,19
4797,1,L,C,24,1
4798,1,M,C,16,16
4799,1,L,C,28,1
4800,1,S,D.E,14,3
4801,1,S,P,22,16
4802,1,L,N,12,1
4803,1,M,M,18,1
4804,0,M,M,24,1
4805,1,M,H,04,2
4806,1,M,G,14,39
4807,1,L,I,14,2
4808,1,S,Q,14,13
4809,1,L,C,02,1
4810,1,M,J,14,14
4811,1,L,J,14,1
4812,0,L,P,22,1
4813,1,L,C,28,1
4814,1,M,K.L,10,1
4815,0,L,P,24,1
4816,1,M,P,02,7
4817,1,L,G,28,1
4818,1,L,C,02,1
4819,1,L,C,02,1
4820,1,L,H,14,1
4821,1,S,P,14,11
4822,1,S,P,02,10
4823,1,M,C,24,21
4824,1,M,P,14,10
4825,1,L,C,14,1
4826,1,L,M,14,1
4827,0,M,R.S,30,1
4828,1,L,J,30,1
4829,1,L,F,02,1
4830,0,L,M,22,1
4831,1,M,F,24,1
4832,1,L,I,14,1
4833,0,L,N,14,1
4834,1,M,D.E,30,10
4835,1,L,I,14,1
4836,1,M,C,24,30
4837,1,L,H,30,1
4838,1,S,P,10,15
4839,1,M,D.E,14,1
4840,1,L,N,30,1
4841,1,M,F,10,12
4842,0,S,Q,28,14
4843,1,L,C,10,1
4844,1,L,N,12,1
4845,1,L,N,12,2
4846,1,S,F,12,83
4847,1,L,C,02,16
4848,1,L,M,12,1
4849,0,L,H,04,2
4850,1,M,F,02,1
4851,1,S,R.S,08,6
4852,1,S,K.L,12,15
4853,1,L,F,24,2
4854,0,L,M,24,1
4855,1,M,I,18,10
4856,1,L,K.L,02,2
4857,1,L,G,18,1
4858,0,M,D.E,16,1
4859,1,L,J,02,1
4860,1,L,C,24,1
4861,0,S,D.E,12,1
4862,0,M,M,06,1
4863,0,L,O,24,1
4864,1,M,C,10,17
4865,0,L,K.L,30,1
4866,1,L,G,22,1
4867,0,M,M,28,11
4868,1,M,J,14,14
4869,1,S,J,14,21
4870,1,S,C,28,88
4871,1,M,J,04,2
4872,1,L,C,10,2
4873,1,L,C,10,2
4874,1,L,I,24,1
4875,1,L,M,14,1
4876,1,L,G,04,1
4877,0,M,D.E,16,1
4878,1,M,F,08,2
4879,1,L,M,30,1
4880,0,L,P,10,1
4881,0,L,D.E,12,1
4882,1,L,C,26,2
4883,1,M,F,28,1
4884,1,S,K.L,30,8
4885,1,S,C,24,52
4886,1,M,G,26,1
4887,1,L,J,14,1
4888,1,M,N,02,18
4889,1,L,G,26,1
4890,1,L,C,14,1
4891,1,L,C,32,1
4892,1,L,I,02,1
4893,0,M,D.E,02,7
4894,1,L,N,04,10
4895,0,L,P,14,1
4896,1,M,F,06,12
4897,1,L,M,02,1
4898,1,L,G,24,1
4899,0,L,P,14,8
4900,1,M,I,30,2
4901,1,M,C,26,19
4902,1,L,M,12,1
4903,1,L,D.E,24,1
4904,1,L,C,30,1
4905,1,L,C,24,1
4906,1,L,C,08,1
4907,1,L,J,24,1
4908,0,M,R.S,02,5
4909,1,L,N,24,1
4910,1,L,K.L,14,1
4911,1,M,H,04,18
4912,1,L,M,12,1
4913,1,M,M,30,2
4914,0,L,P,14,1
4915,1,L,F,14,1
4916,1,L,C,30,18
4917,1,L,M,22,1
4918,1,L,F,06,1
4919,1,L,N,30,1
4920,1,M,F,06,2
4921,0,M,P,04,7
4922,1,L,J,10,1
4923,1,S,I,30,35
4924,1,S,J,30,7
4925,1,M,Q,28,1
4926,1,M,N,26,2
4927,1,M,H,28,23
4928,1,S,G,14,537
4929,1,L,C,30,1
4930,1,L,C,02,1
4931,1,M,F,24,23
4932,1,M,M,14,23
4933,0,L,P,22,1
4934,0,L,P,22,1
4935,0,L,P,14,1
4936,1,L,C,20,1
4937,0,L,P,24,1
4938,1,S,C,12,196
4939,1,M,I,18,1
4940,0,L,P,32,1
4941,0,L,P,02,1
4942,0,L,P,32,1
4943,1,L,M,12,1
4944,1,L,G,14,1
4945,1,M,C,32,15
4946,1,S,R.S,22,4
4947,1,L,C,18,1
4948,0,L,R.S,14,1
4949,0,L,P,02,6
4950,1,L,C,04,1
4951,1,S,G,14,538
4952,1,S,J,14,9
4953,1,S,J,08,6
4954,1,S,J,14,9
4955,0,L,D.E,02,1
4956,1,M,F,14,34
4957,1,L,F,14,2
4958,1,S,J,22,6
4959,1,L,C,22,1
4960,0,M,M,06,1
4961,1,S,Q,14,20
4962,1,L,C,10,2
4963,1,L,J,24,1
4964,1,L,M,12,1
4965,1,L,G,16,1
4966,1,M,F,22,1
4967,1,S,J,30,7
4968,1,S,M,28,36
4969,1,L,M,30,1
4970,1,M,F,22,14
4971,1,M,I,24,20
4972,1,M,D.E,18,1
4973,1,L,G,04,1
4974,1,L,N,02,2
4975,1,L,F,24,1
4976,1,L,G,06,1
4977,0,M,M,30,1
4978,0,L,D.E,06,1
4979,1,L,C,12,1
4980,1,L,C,28,1
4981,0,L,O,14,1
4982,1,M,J,30,10
4983,1,S,C,02,52
4984,1,L,I,14,1
4985,1,S,N,24,10
4986,1,L,M,14,1
4987,1,M,F,24,23
4988,1,L,C,16,1
4989,1,S,C,24,53
4990,1,M,F,08,10
4991,1,M,N,24,13
4992,1,M,C,14,34
4993,1,L,N,24,1
4994,1,M,J,30,10
4995,1,M,C,12,20
4996,1,L,J,14,1
4997,1,L,H,14,1
4998,1,M,F,16,2
4999,1,L,C,16,1
5000,1,L,C,18,1
5001,1,L,G,18,1
5002,1,L,Q,18,1
5003,1,M,K.L,18,1
5004,1,L,H,18,2
5005,1,L,C,18,1
5006,1,M,F,18,13
5007,1,M,F,18,1
5008,1,L,C,18,1
5009,1,L,C,12,1
5010,1,L,C,22,1
5011,1,L,C,24,1
5012,0,L,D.E,18,1
5013,1,M,G,18,19
5014,0,L,D.E,18,1
5015,1,M,N,18,23
5016,1,L,N,14,1
5017,0,L,O,18,1
5018,0,L,O,18,1
5019,0,L,Q,18,1
5020,0,L,Q,18,1
5021,0,S,O,18,1
5022,0,L,P,18,1
5023,1,L,C,18,1
5024,0,S,O,18,1
5025,1,L,C,18,1
5026,1,L,G,18,1
5027,1,M,F,18,13
5028,1,L,D.E,18,1
5029,1,L,C,18,1
5030,1,L,C,18,1
5031,1,L,F,18,1
5032,1,M,F,18,15
5033,1,M,I,12,1
5034,0,L,P,10,1
5035,1,M,N,24,2
5036,1,M,R.S,02,2
5037,1,M,C,04,14
5038,1,L,N,14,1
5039,1,L,C,10,2
5040,1,L,M,24,1
5041,1,M,D.E,32,8
5042,1,S,N,22,10
5043,0,L,H,30,2
5044,1,L,J,32,1
5045,1,M,F,16,19
5046,1,S,C,30,58
5047,0,S,O,14,1
5048,1,S,N,02,21
5049,0,L,P,02,1
5050,1,S,C,28,45
5051,1,L,C,16,1
5052,0,L,R.S,32,1
5053,1,L,J,02,1
5054,1,L,C,22,2
5055,1,M,P,10,7
5056,1,M,F,22,19
5057,1,S,P,14,18
5058,1,L,H,22,1
5059,1,L,C,14,1
5060,0,M,D.E,02,7
5061,1,S,P,02,13
5062,1,L,C,02,1
5063,0,M,H,12,25
5064,0,L,J,28,2
5065,1,M,C,04,23
5066,0,S,Q,24,12
5067,0,L,O,14,1
5068,1,L,C,26,1
5069,1,M,F,02,1
5070,0,L,R.S,02,1
5071,1,L,J,02,1
5072,1,L,G,02,1
5073,1,L,I,02,1
5074,1,L,F,02,1
5075,0,L,D.E,02,1
5076,1,L,G,02,1
5077,1,L,F,02,1
5078,1,L,N,02,1
5079,1,L,C,02,1
5080,1,L,C,02,1
5081,1,L,H,02,1
5082,1,L,C,02,16
5083,1,L,D.E,02,1
5084,0,L,H,02,1
5085,0,L,K.L,02,1
5086,1,L,C,02,1
5087,1,L,H,02,1
5088,1,S,J,02,6
5089,1,M,C,02,24
5090,1,L,C,02,1
5091,1,L,C,02,1
5092,1,L,I,02,1
5093,1,S,I,02,69
5094,1,M,C,02,16
5095,0,L,R.S,02,1
5096,0,L,Q,02,1
5097,1,S,M,02,85
5098,0,S,O,02,1
5099,0,S,O,02,1
5100,0,L,O,02,1
5101,1,L,H,30,1
5102,1,L,H,02,1
5103,1,M,F,02,1
5104,0,S,O,02,1
5105,1,L,C,02,2
5106,1,L,G,02,1
5107,1,L,G,02,1
5108,1,L,C,30,1
5109,1,L,H,02,1
5110,1,L,C,02,1
5111,1,L,C,30,2
5112,1,M,F,30,19
5113,0,L,D.E,30,1
5114,1,M,F,30,26
5115,1,M,C,30,18
5116,1,L,C,30,1
5117,1,L,C,28,1
5118,1,L,C,30,1
5119,1,L,C,30,1
5120,0,L,F,30,1
5121,1,L,C,30,1
5122,1,L,C,30,1
5123,1,M,F,08,2
5124,0,L,Q,30,1
5125,0,L,Q,30,1
5126,0,M,O,30,5
5127,1,L,C,30,1
5128,1,L,N,30,1
5129,1,L,H,30,1
5130,0,S,R.S,30,4
5131,1,M,C,30,17
5132,0,L,P,30,1
5133,1,L,N,30,1
5134,1,M,F,30,19
5135,1,M,H,30,24
5136,1,L,H,30,1
5137,1,L,C,30,1
5138,1,L,C,30,1
5139,1,L,C,30,1
5140,1,L,C,06,1
5141,1,L,C,06,13
5142,0,L,D.E,06,1
5143,1,L,G,06,1
5144,1,L,G,06,15
5145,1,L,G,06,297
5146,1,L,G,06,296
5147,0,L,M,06,1
5148,1,S,D.E,06,1
5149,0,L,O,06,1
5150,0,L,O,06,1
5151,0,L,O,06,1
5152,1,L,C,06,1
5153,1,M,G,06,15
5154,1,L,C,06,1
5155,1,L,K.L,06,1
5156,1,L,C,06,1
5157,1,L,C,06,1
5158,0,L,P,06,8
5159,1,L,G,06,1
5160,1,L,C,06,1
5161,1,M,G,06,15
5162,1,S,R.S,06,43
5163,1,L,F,06,1
5164,0,L,R.S,06,1
5165,1,L,F,06,2
5166,1,L,C,06,1
5167,1,L,C,06,1
5168,1,M,F,06,13
5169,1,S,I,06,153
5170,1,L,C,06,1
5171,1,L,C,06,1
5172,0,L,H,06,1
5173,1,L,I,06,1
5174,0,L,Q,06,1
5175,0,L,Q,06,1
5176,0,L,Q,06,1
5177,0,L,O,06,1
5178,0,L,O,06,1
5179,0,L,O,06,1
5180,0,M,P,06,7
5181,1,L,C,06,1
5182,1,L,C,18,1
5183,1,L,C,06,1
5184,0,M,O,06,7
5185,0,L,H,06,1
5186,1,L,C,06,1
5187,1,M,F,06,1
5188,1,L,M,06,1
5189,1,S,N,06,29
5190,1,S,G,06,118
5191,0,L,O,06,7
5192,1,L,C,06,1
5193,0,M,K.L,06,1
5194,0,L,Q,06,1
5195,1,M,G,06,1
5196,1,M,F,20,15
5197,0,M,D.E,20,1
5198,0,S,Q,20,14
5199,0,L,H,20,1
5200,1,L,C,20,1
5201,1,L,C,20,2
5202,1,M,C,20,21
5203,1,M,I,20,1
5204,0,L,P,20,1
5205,1,L,G,20,1
5206,1,M,C,20,12
5207,1,L,C,20,1
5208,0,L,Q,20,1
5209,0,L,O,20,5
5210,0,L,O,20,5
5211,0,M,O,20,5
5212,1,L,G,14,2
5213,0,L,O,20,1
5214,0,S,O,20,1
5215,1,S,Q,20,14
5216,0,L,Q,20,1
5217,1,L,K.L,10,1
5218,1,M,F,10,12
5219,1,L,H,08,1
5220,0,L,H,10,1
5221,1,L,C,10,18
5222,1,M,R.S,10,2
5223,1,L,C,10,1
5224,1,L,C,10,1
5225,1,L,C,10,1
5226,1,L,C,10,1
5227,0,L,O,10,1
5228,1,L,C,10,2
5229,1,L,C,04,1
5230,1,S,C,10,78
5231,1,L,C,10,1
5232,1,L,F,10,1
5233,0,M,Q,10,12
5234,1,L,M,10,1
5235,0,L,C,10,1
5236,1,L,M,10,1
5237,1,L,H,10,2
5238,1,L,C,10,1
5239,1,L,G,10,1
5240,1,S,C,10,114
5241,0,L,H,10,1
5242,0,L,O,10,1
5243,0,L,Q,10,1
5244,1,L,C,02,1
5245,1,L,C,02,1
5246,1,L,K.L,10,1
5247,1,L,H,10,1
5248,1,L,G,10,1
5249,1,L,P,10,1
5250,1,S,C,10,114
5251,1,L,Q,10,1
5252,1,L,Q,10,2
5253,1,L,C,10,1
5254,1,L,G,10,1
5255,1,L,C,24,1
5256,1,L,G,10,2
5257,1,M,M,10,1
5258,1,L,G,10,2
5259,1,M,K.L,10,1
5260,1,M,G,10,22
5261,1,M,K.L,10,1
5262,1,L,C,10,1
5263,1,M,I,10,13
5264,0,L,P,10,1
5265,1,L,C,10,2
5266,1,L,C,10,1
5267,1,L,C,10,1
5268,1,L,C,10,1
5269,0,L,M,10,1
5270,1,M,G,10,15
5271,1,L,F,10,1
5272,1,L,C,10,1
5273,1,L,C,10,1
5274,1,L,N,14,2
5275,1,M,F,10,13
5276,1,S,H,10,133
5277,0,L,O,10,1
5278,0,L,O,10,1
5279,0,S,O,10,1
5280,1,L,C,10,1
5281,1,L,C,10,1
5282,1,S,K.L,10,7
5283,1,L,C,24,1
5284,1,S,R.S,10,23
5285,0,L,Q,10,1
5286,0,L,Q,10,1
5287,1,L,C,10,1
5288,0,L,Q,10,1
5289,1,L,G,10,1
5290,1,L,G,24,2
5291,1,L,G,02,1
5292,1,L,G,22,1
5293,1,L,C,10,1
5294,0,L,O,10,1
5295,0,L,O,10,1
5296,1,M,F,10,2
5297,1,L,C,10,1
5298,1,M,N,10,13
5299,1,L,G,10,1
5300,1,L,H,10,1
5301,0,S,R.S,10,3
